Id,Name,Duration,CalcPrio,LastRunPrevious,LastResults,Verdict,Cycle,CommitMessage,LastFiles,Project,DataSource,ImageTag,CommitSHA,TestType
7733,org.traccar.test.EdgeTest222#testEdgeCase,4.540s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File222.java', 'src/test/java/traccar/test/EdgeTest222.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7734,org.traccar.test.EdgeTest229#testEdgeCase,11.700s,0,2025-05-10 20:28,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File229.java', 'src/test/java/traccar/test/EdgeTest229.java', 'src/main/java/traccar/util/Helper229.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7735,org.traccar.test.EdgeTest236#testEdgeCase,4.820s,0,2025-05-10 20:28,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File236.java', 'src/test/java/traccar/test/EdgeTest236.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7736,org.traccar.test.EdgeTest243#testEdgeCase,12.400s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,65,Add alarm support,"['src/main/java/traccar/core/File243.java', 'src/test/java/traccar/test/EdgeTest243.java', 'src/main/java/traccar/util/Helper243.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7737,org.traccar.test.EdgeTest250#testEdgeCase,5.100s,0,2025-05-10 20:28,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File250.java', 'src/test/java/traccar/test/EdgeTest250.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7738,org.traccar.test.EdgeTest257#testEdgeCase,5.240s,0,2025-05-10 20:28,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File257.java', 'src/test/java/traccar/test/EdgeTest257.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7739,org.traccar.test.EdgeTest264#testEdgeCase,5.380s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File264.java', 'src/test/java/traccar/test/EdgeTest264.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7740,org.traccar.test.EdgeTest271#testEdgeCase,13.800s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,65,Add alarm support,"['src/main/java/traccar/core/File271.java', 'src/test/java/traccar/test/EdgeTest271.java', 'src/main/java/traccar/util/Helper271.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7741,org.traccar.test.EdgeTest278#testEdgeCase,14.150s,0,2025-05-10 20:28,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File278.java', 'src/test/java/traccar/test/EdgeTest278.java', 'src/main/java/traccar/util/Helper278.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7742,org.traccar.test.EdgeTest285#testEdgeCase,5.800s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File285.java', 'src/test/java/traccar/test/EdgeTest285.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7743,org.traccar.test.EdgeTest292#testEdgeCase,14.850s,0,2025-05-10 20:28,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File292.java', 'src/test/java/traccar/test/EdgeTest292.java', 'src/main/java/traccar/util/Helper292.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7744,org.traccar.test.EdgeTest299#testEdgeCase,6.080s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File299.java', 'src/test/java/traccar/test/EdgeTest299.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7745,org.traccar.test.EdgeTest306#testEdgeCase,6.220s,0,2025-05-10 20:28,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File306.java', 'src/test/java/traccar/test/EdgeTest306.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7746,org.traccar.test.EdgeTest313#testEdgeCase,15.900s,0,2025-05-10 20:28,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File313.java', 'src/test/java/traccar/test/EdgeTest313.java', 'src/main/java/traccar/util/Helper313.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7747,org.traccar.test.EdgeTest320#testEdgeCase,6.500s,0,2025-05-10 20:28,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File320.java', 'src/test/java/traccar/test/EdgeTest320.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7748,org.traccar.test.EdgeTest327#testEdgeCase,6.640s,0,2025-05-10 20:28,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File327.java', 'src/test/java/traccar/test/EdgeTest327.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7749,org.traccar.test.EdgeTest334#testEdgeCase,16.950s,0,2025-05-10 20:28,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File334.java', 'src/test/java/traccar/test/EdgeTest334.java', 'src/main/java/traccar/util/Helper334.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7750,org.traccar.test.EdgeTest341#testEdgeCase,6.920s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,65,Add alarm support,"['src/main/java/traccar/core/File341.java', 'src/test/java/traccar/test/EdgeTest341.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7751,org.traccar.test.EdgeTest348#testEdgeCase,7.060s,0,2025-05-10 20:28,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File348.java', 'src/test/java/traccar/test/EdgeTest348.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7752,org.traccar.test.EdgeTest355#testEdgeCase,18.000s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,65,Add alarm support,"['src/main/java/traccar/core/File355.java', 'src/test/java/traccar/test/EdgeTest355.java', 'src/main/java/traccar/util/Helper355.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7753,org.traccar.test.EdgeTest362#testEdgeCase,18.350s,0,2025-05-10 20:28,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File362.java', 'src/test/java/traccar/test/EdgeTest362.java', 'src/main/java/traccar/util/Helper362.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7754,org.traccar.test.EdgeTest369#testEdgeCase,7.480s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File369.java', 'src/test/java/traccar/test/EdgeTest369.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7755,org.traccar.test.EdgeTest376#testEdgeCase,19.050s,0,2025-05-10 20:28,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File376.java', 'src/test/java/traccar/test/EdgeTest376.java', 'src/main/java/traccar/util/Helper376.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7756,org.traccar.test.EdgeTest383#testEdgeCase,7.760s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File383.java', 'src/test/java/traccar/test/EdgeTest383.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7757,org.traccar.test.EdgeTest390#testEdgeCase,7.900s,0,2025-05-10 20:28,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File390.java', 'src/test/java/traccar/test/EdgeTest390.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7758,org.traccar.test.EdgeTest397#testEdgeCase,8.040s,0,2025-05-10 20:28,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File397.java', 'src/test/java/traccar/test/EdgeTest397.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7759,org.traccar.test.EdgeTest404#testEdgeCase,8.180s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File404.java', 'src/test/java/traccar/test/EdgeTest404.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7760,org.traccar.test.EdgeTest411#testEdgeCase,8.320s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,65,Add alarm support,"['src/main/java/traccar/core/File411.java', 'src/test/java/traccar/test/EdgeTest411.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7761,org.traccar.test.EdgeTest418#testEdgeCase,8.460s,0,2025-05-10 20:28,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File418.java', 'src/test/java/traccar/test/EdgeTest418.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7762,org.traccar.test.EdgeTest425#testEdgeCase,8.600s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File425.java', 'src/test/java/traccar/test/EdgeTest425.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7763,org.traccar.test.EdgeTest432#testEdgeCase,8.740s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File432.java', 'src/test/java/traccar/test/EdgeTest432.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7764,org.traccar.test.EdgeTest439#testEdgeCase,8.880s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File439.java', 'src/test/java/traccar/test/EdgeTest439.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7765,org.traccar.test.EdgeTest446#testEdgeCase,22.550s,0,2025-05-10 20:28,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File446.java', 'src/test/java/traccar/test/EdgeTest446.java', 'src/main/java/traccar/util/Helper446.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7766,org.traccar.test.EdgeTest453#testEdgeCase,9.160s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File453.java', 'src/test/java/traccar/test/EdgeTest453.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7767,org.traccar.test.EdgeTest460#testEdgeCase,9.300s,0,2025-05-10 20:28,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File460.java', 'src/test/java/traccar/test/EdgeTest460.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7768,org.traccar.test.EdgeTest467#testEdgeCase,9.440s,0,2025-05-10 20:28,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File467.java', 'src/test/java/traccar/test/EdgeTest467.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7769,org.traccar.test.EdgeTest474#testEdgeCase,9.580s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File474.java', 'src/test/java/traccar/test/EdgeTest474.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7770,org.traccar.test.EdgeTest481#testEdgeCase,24.300s,0,2025-05-10 20:28,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File481.java', 'src/test/java/traccar/test/EdgeTest481.java', 'src/main/java/traccar/util/Helper481.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7771,org.traccar.test.EdgeTest488#testEdgeCase,9.860s,0,2025-05-10 20:28,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File488.java', 'src/test/java/traccar/test/EdgeTest488.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7772,org.traccar.test.EdgeTest495#testEdgeCase,10.000s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File495.java', 'src/test/java/traccar/test/EdgeTest495.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7773,org.traccar.test.EdgeTest502#testEdgeCase,25.350s,0,2025-05-10 20:28,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File502.java', 'src/test/java/traccar/test/EdgeTest502.java', 'src/main/java/traccar/util/Helper502.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7774,org.traccar.test.EdgeTest509#testEdgeCase,10.280s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File509.java', 'src/test/java/traccar/test/EdgeTest509.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7775,org.traccar.test.EdgeTest516#testEdgeCase,10.420s,0,2025-05-10 20:28,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File516.java', 'src/test/java/traccar/test/EdgeTest516.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Edge
7776,org.traccar.test.IntegrationTest001#testIntegrationCase,1.300s,0,2025-05-10 20:28,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File1.java', 'src/test/java/traccar/test/IntegrationTest001.java', 'src/main/java/traccar/util/Helper1.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7777,org.traccar.test.IntegrationTest008#testIntegrationCase,1.260s,0,2025-05-10 20:28,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File8.java', 'src/test/java/traccar/test/IntegrationTest008.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7778,org.traccar.test.IntegrationTest015#testIntegrationCase,1.400s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File15.java', 'src/test/java/traccar/test/IntegrationTest015.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7779,org.traccar.test.IntegrationTest022#testIntegrationCase,2.350s,0,2025-05-10 20:28,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File22.java', 'src/test/java/traccar/test/IntegrationTest022.java', 'src/main/java/traccar/util/Helper22.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7780,org.traccar.test.IntegrationTest029#testIntegrationCase,1.680s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File29.java', 'src/test/java/traccar/test/IntegrationTest029.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7781,org.traccar.test.IntegrationTest036#testIntegrationCase,1.820s,0,2025-05-10 20:28,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File36.java', 'src/test/java/traccar/test/IntegrationTest036.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7782,org.traccar.test.IntegrationTest043#testIntegrationCase,3.400s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,65,Add alarm support,"['src/main/java/traccar/core/File43.java', 'src/test/java/traccar/test/IntegrationTest043.java', 'src/main/java/traccar/util/Helper43.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7783,org.traccar.test.IntegrationTest050#testIntegrationCase,2.100s,0,2025-05-10 20:28,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File50.java', 'src/test/java/traccar/test/IntegrationTest050.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7784,org.traccar.test.IntegrationTest057#testIntegrationCase,2.240s,0,2025-05-10 20:28,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File57.java', 'src/test/java/traccar/test/IntegrationTest057.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7785,org.traccar.test.IntegrationTest064#testIntegrationCase,2.380s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File64.java', 'src/test/java/traccar/test/IntegrationTest064.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7786,org.traccar.test.IntegrationTest071#testIntegrationCase,2.520s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,65,Add alarm support,"['src/main/java/traccar/core/File71.java', 'src/test/java/traccar/test/IntegrationTest071.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7787,org.traccar.test.IntegrationTest078#testIntegrationCase,2.660s,0,2025-05-10 20:28,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File78.java', 'src/test/java/traccar/test/IntegrationTest078.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7788,org.traccar.test.IntegrationTest085#testIntegrationCase,2.800s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File85.java', 'src/test/java/traccar/test/IntegrationTest085.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7789,org.traccar.test.IntegrationTest092#testIntegrationCase,2.940s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File92.java', 'src/test/java/traccar/test/IntegrationTest092.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7790,org.traccar.test.IntegrationTest099#testIntegrationCase,6.200s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,65,Add alarm support,"['src/main/java/traccar/core/File99.java', 'src/test/java/traccar/test/IntegrationTest099.java', 'src/main/java/traccar/util/Helper99.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7791,org.traccar.test.IntegrationTest106#testIntegrationCase,3.220s,0,2025-05-10 20:28,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File106.java', 'src/test/java/traccar/test/IntegrationTest106.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7792,org.traccar.test.IntegrationTest113#testIntegrationCase,3.360s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File113.java', 'src/test/java/traccar/test/IntegrationTest113.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7793,org.traccar.test.IntegrationTest120#testIntegrationCase,3.500s,0,2025-05-10 20:28,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File120.java', 'src/test/java/traccar/test/IntegrationTest120.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7794,org.traccar.test.IntegrationTest127#testIntegrationCase,3.640s,0,2025-05-10 20:28,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File127.java', 'src/test/java/traccar/test/IntegrationTest127.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7795,org.traccar.test.IntegrationTest134#testIntegrationCase,3.780s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File134.java', 'src/test/java/traccar/test/IntegrationTest134.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7796,org.traccar.test.IntegrationTest141#testIntegrationCase,8.300s,0,2025-05-10 20:28,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,65,Add alarm support,"['src/main/java/traccar/core/File141.java', 'src/test/java/traccar/test/IntegrationTest141.java', 'src/main/java/traccar/util/Helper141.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7797,org.traccar.test.IntegrationTest148#testIntegrationCase,4.060s,0,2025-05-10 20:28,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File148.java', 'src/test/java/traccar/test/IntegrationTest148.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7798,org.traccar.test.IntegrationTest155#testIntegrationCase,4.200s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File155.java', 'src/test/java/traccar/test/IntegrationTest155.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7799,org.traccar.test.IntegrationTest162#testIntegrationCase,4.340s,0,2025-05-10 20:28,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File162.java', 'src/test/java/traccar/test/IntegrationTest162.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
7800,org.traccar.test.IntegrationTest169#testIntegrationCase,4.480s,0,2025-05-10 20:28,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,65,Add alarm support,"['src/main/java/traccar/core/File169.java', 'src/test/java/traccar/test/IntegrationTest169.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-41995761490,684141046905e88f9920cc6c995fb73d3c01ff6c,Integration
